LookupName,SMILES,CID
1-methyl-3-(propan-2-yl)-1H-pyrazole-4-carboxylic acid,CC(C)C1=NN(C=C1C(=O)O)C,14277922
Probable analogue of: Tyr-Leu,CCC(C)C(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N,14282475
8-Methoxypinocembrin 7-O-Prenyl Ether,CC(=CCOC1=C(C2=C(C(=O)CC(O2)C3=CC=CC=C3)C(=C1)O)OC)C,14282635
"1-[2,4-dihydroxy-6-methoxy-3,5-bis(3-methylbut-2-en-1-yl)phenyl]ethan-1-one",CC(=CCC1=C(C(=C(C(=C1O)C(=O)C)OC)CC=C(C)C)O)C,14282777
"3-[(1,2,4a-trimethyl-5-methylidene-decahydronaphthalen-1-yl)methyl]-2,5-dihydroxycyclohexa-2,5-diene-1,4-dione",CC1CCC2(C(C1(C)CC3=C(C(=O)C=C(C3=O)O)O)CCCC2=C)C,14286422
"(12E)-7,7,12,16,17-pentamethyl-19-(2-methylpropyl)-6,8-dioxa-20-azatetracyclo[12.7.0.01,18.05,9]henicosa-12,15-diene-2,21-dione",CC1C2C(NC(=O)C23C(/C=C(/CCC4C(CCC3=O)OC(O4)(C)C)\C)C=C1C)CC(C)C,14286532
CHEBI:181989,CC1C2C(NC(=O)C23C(/C=C(/CCC4C(CCC3=O)OC(O4)(C)C)\C)C=C1C)CC(C)C,14286532
"4-hydroxy-9a-methoxy-3,4a,5-trimethyl-2H,4H,4aH,5H,6H,7H,9H,9aH-naphtho[2,3-b]furan-2-one",CC1CCC=C2C1(C(C3=C(C(=O)OC3(C2)OC)C)O)C,14287036
Delafrinone,CC1CCC2C(C3C(CC4C(C3CN2C1)CC5C4CC(=O)C6C5(CCC(C6)O)C)O)C,14287372
Ile-Lys,CCC(C)C(C(=O)NC(CCCCN)C(=O)O)N,14299177
Isoleucyllysine,CCC(C)C(C(=O)NC(CCCCN)C(=O)O)N,14299177
"methyl 4-(acetyloxy)-3,5-dimethoxybenzoate",CC(=O)OC1=C(C=C(C=C1OC)C(=O)OC)OC,14299523
"[(8R,9S,10R,13S,14S,17S)-10,13-dimethyl-3-oxo-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-17-yl] 2,2,3,3,4,4,5,5,5-nonadeuteriopentanoate",CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,14299652
"5,10-dihydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,5H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthrene-1,7-dione",CC12CCC(=O)C=C1C(CC3C2C(CC4(C3CCC4=O)C)O)O,14302953
Xanthogalenol,CC(=CCC1=C(C=C(C(=C1O)C(=O)/C=C/C2=CC=C(C=C2)O)O)OC)C,14309735
Diosmetin-7-O-neohesperidoside,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O,14310763
"1,10,11,12-tetrahydroxy-1,2,6a,6b,9,9,12a-heptamethyl-1,2,3,4,4a,5,6,6a,6b,7,8,8a,9,10,11,12,12a,12b,13,14b-icosahydropicene-4a-carboxylic acid",CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(C(C(C(C5(C)C)O)O)O)C)C)C2C1(C)O)C)C(=O)O,14312995
N-Formylloline,CN(C=O)[C@H]1[C@H]2CN3[C@@H]1[C@@H](O2)CC3,14313946
"3-methyl-6,9-dimethylidene-2-oxo-dodecahydroazuleno[4,5-b]furan-8-yl acetate",CC1C2CCC(=C)C3CC(C(=C)C3C2OC1=O)OC(=O)C,14314713
"Alpha,beta-dehydrocurvularin",CC1CCC/C=C/C(=O)C2=C(CC(=O)O1)C=C(C=C2O)O,14314897
"alpha,beta-Dehydrocurvularin",CC1CCC/C=C/C(=O)C2=C(CC(=O)O1)C=C(C=C2O)O,14314897
"15,17-Dihydroxy-9-methyl-4,10-dioxatricyclo[11.4.0.03,5]heptadeca-1(13),14,16-triene-2,11-dione",CC1CCCC2C(O2)C(=O)C3=C(CC(=O)O1)C=C(C=C3O)O,14314904
MEGxm0 000356,CC1CCCC2C(O2)C(=O)C3=C(CC(=O)O1)C=C(C=C3O)O,14314904
"methyl 8-(2,3-dimethoxyphenyl)octanoate",COC1=CC=CC(=C1OC)CCCCCCCC(=O)OC,14331436
"methyl 8-(3,4-dimethoxyphenyl)octanoate",COC1=C(C=C(C=C1)CCCCCCCC(=O)OC)OC,14331437
Kuroyurinidine,CC1CC2C(C(C3(O2)CCC4C5CC(C6CC(C(CC6(C5CC4=C3C)C)O)O)O)C)NC1,14337203
"cis-9,10-Methylenehexadecanoic acid",CCCCCC[C@H]1C[C@H]1CCCCCCCC(=O)O,14345320
"cis-9,10-methylene-hexadecanoic acid",CCCCCC[C@H]1C[C@H]1CCCCCCCC(=O)O,14345320
"(2S,3R,5S)-2-[2-[2-(2-aminoethoxy)ethoxy]ethoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",C(COCCOCCOC1C(C(C(C(O1)CO)O)O)O)N,14353583
"5a,9-dimethyl-3-methylidene-2-oxo-2H,3H,3aH,4H,5H,5aH,6H,7H,9aH,9bH-naphtho[1,2-b]furan-6-yl acetate",CC1=CCC(C2(C1C3C(CC2)C(=C)C(=O)O3)C)OC(=O)C,14355485
1-[Methyl-[(2-methylpropan-2-yl)oxycarbonyl]amino]cyclopropane-1-carboxylate,CC(C)(C)OC(=O)N(C)C1(CC1)C(=O)O,14358262
"methyl 3-(2,4-dihydroxy-3,3-dimethylbutanamido)propanoate",CC(C)(CO)C(C(=O)NCCC(=O)OC)O,14367882
"22-(2-hydroxypropan-2-yl)-3,8,8,17,19-pentamethyl-23,24-dioxaheptacyclo[19.2.1.0¹,¹⁸.0³,¹⁷.0⁴,¹⁴.0⁷,¹².0¹²,¹⁴]tetracosane-5,6,9-triol",CC1CC2C(OC3(C1C4(CCC56CC57CCC(C(C7C(C(C6C4(C3)C)O)O)(C)C)O)C)O2)C(C)(C)O,14376708
1-(5-dodecylfuran-2-yl)ethan-1-one,CCCCCCCCCCCCC1=CC=C(O1)C(=O)C,14377108
"9,14,18-trihydroxy-15-[5-(2-hydroxypropan-2-yl)-2-methyloxolan-2-yl]-7,7,12,16-tetramethylpentacyclo[9.7.0.0¹,³.0³,⁸.0¹²,¹⁶]octadecan-6-one",CC1(C2C(CC3C4(CC(C(C4(CC(C35C2(C5)CCC1=O)O)C)C6(CCC(O6)C(C)(C)O)C)O)C)O)C,14392627
4-hydroxy-3-tetratrenylbenzoic acid,CC(=CCC/C(=C/CC/C(=C/CC/C(=C/CC1=C(C=CC(=C1)C(=O)O)O)/C)/C)/C)C,14394122
Juvabiol,C[C@H](C[C@H](CC(C)C)O)[C@@H]1CCC(=CC1)C(=O)OC,14396630
"(1S,4S,5S,9R,10S,13S)-5,9,13-trimethyl-15-oxo-16-oxatetracyclo[11.3.1.01,10.04,9]heptadecane-5-carboxylic acid",CC12CCC3C4(CCCC(C4CCC3(C1)OC(=O)C2)(C)C(=O)O)C,14396715
"10,13,18-trihydroxy-16-methoxy-12,12-dimethyl-6-methylidene-17-oxapentacyclo[7.6.2.1⁵,⁸.0¹,¹¹.0²,⁸]octadecan-7-one",CC1(C(CCC23C1C(C(C45C2CCC(C4O)C(=C)C5=O)OC3OC)O)O)C,14396781
"(3R,3'R,3a'R,5S,6a'S,8'R,10'R,10a'R)-5-(3-Furyl)-3',10'-dihydroxy-8'-methyldecahydro-8'H-spiro(furan-3,7'-naphtho(1,8a-c)furan)-2-one",C[C@@H]1C[C@H]([C@@]23CO[C@H]([C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O)O,14396803
"NCGC00384904-01_C20H26O6_(3R,3'R,3a'R,5S,6a'S,8'R,10'R,10a'R)-5-(3-Furyl)-3',10'-dihydroxy-8'-methyldecahydro-8'H-spiro[furan-3,7'-naphtho[1,8a-c]furan]-2-one",C[C@@H]1C[C@H]([C@@]23CO[C@H]([C@@H]2CCC[C@@H]3[C@@]14C[C@H](OC4=O)C5=COC=C5)O)O,14396803
4-(4-Dodecylphenyl)phenol,CCCCCCCCCCCCC1=CC=C(C=C1)C2=CC=C(C=C2)O,14401614
"3-(2-hydroxypropyl)-6,8-dimethoxyisochromen-1-one",CC(CC1=CC2=CC(=CC(=C2C(=O)O1)OC)OC)O,14408240
1-(2-azaniumyl-3-(1H-indol-3-yl)propanoyl)pyrrolidine-2-carboxylate,C1CC(N(C1)C(=O)C(CC2=CNC3=CC=CC=C32)N)C(=O)O,14409732
Trp-Pro,C1CC(N(C1)C(=O)C(CC2=CNC3=CC=CC=C32)N)C(=O)O,14409732
Tryptophylproline,C1CC(N(C1)C(=O)C(CC2=CNC3=CC=CC=C32)N)C(=O)O,14409732
Trp-Pro,NA,14409732
1-[2-azaniumyl-3-(1H-indol-3-yl)propanoyl]pyrrolidine-2-carboxylate,NA,14409732
"3Beta-Acetoxy-1(5),11(13)-Guaiadien-12,8Alpha-Olide",CC1CC2C(CC3=C1CC(C3C)OC(=O)C)C(=C)C(=O)O2,14414231
"3Beta-Acetoxy-5,11(13)-Guaiadien-12,8Alpha-Olide",CC1CC2C(C=C3C1CC(C3C)OC(=O)C)C(=C)C(=O)O2,14414233
"(1S,2R,4aR,8aR)-1-Acetoxy-7-isopropylidene-1,4a-dimethyl-6-oxodecahydro-2-naphthalenyl 2,3-dimethyl-2-oxiranecarboxylate",CC1C(O1)(C)C(=O)O[C@@H]2CC[C@@]3(CC(=O)C(=C(C)C)C[C@H]3[C@]2(C)OC(=O)C)C,14414238
"(1S,2R,4aR,8aR)-1-Acetoxy-7-isopropylidene-1,4a-dimethyl-6-oxodecahydro-2-naphthalenyl 2,3-dimethyl-2-oxiranecarboxylate",NA,14414238
"1-(formyloxy)-1,4a-dimethyl-6-oxo-7-(propan-2-ylidene)-decahydronaphthalen-2-yl 2,3-dimethyloxirane-2-carboxylate",CC1C(O1)(C)C(=O)OC2CCC3(CC(=O)C(=C(C)C)CC3C2(C)OC=O)C,14414239
"2-[5-(acetyloxy)-4,6b-dimethyl-1H,1aH,2H,4H,5H,6H,6aH,6bH-cyclopropa[e]inden-2-yl]prop-2-enoic acid",CC1C(CC2C1=CC(C3C2(C3)C)C(=C)C(=O)O)OC(=O)C,14414328
4(5)-EpDPE methyl ester,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC1C(O1)CCC(=O)OC,14428012
"5,6-DiHETE",CC/C=C\C/C=C\C/C=C\C/C=C\CC(C(CCCC(=O)O)O)O,14429105
"8-ethyl-3-hydroxy-3,5b,8,11a,13a-pentamethyl-13-oxo-icosahydrochryseno[1,2-c]furan-4-yl acetate",CCC1(CCCC2(C1CCC3(C2CC(=O)C4(C3CC(C5C4COC5(C)O)OC(=O)C)C)C)C)C,14432589
2-[1-(acetyloxy)propan-2-yl]-5-methylphenyl 2-methylpropanoate,CC1=CC(=C(C=C1)C(C)COC(=O)C)OC(=O)C(C)C,14432750
"(4R,5S)-4,5-dimethylpyrrolidin-2-one",CC1CC(=O)NC1C,14435951
Gingerdiones; [8]-Gingerdione,CCCCCCCC(=O)CC(=O)CCC1=CC(=C(C=C1)O)OC,14440537
"[(1R,2S,5R,6R)-2-hydroxy-8-azabicyclo[3.2.1]octan-6-yl] acetate",CC(=O)OC1CC2C(CCC1N2)O,14447041
Atractylenolide II,CC1=C2C[C@H]3C(=C)CCC[C@@]3(C[C@@H]2OC1=O)C,14448070
Atractylenolide II,NA,14448070
1-(Pyridazin-4-yl)ethanone,CC(=O)C1=CN=NC=C1,14452005
methyl 8-oxoheptadecanoate,CCCCCCCCCC(=O)CCCCCCC(=O)OC,14454475
N-(2-Hydroxyethyl)pentadecanamide,CCCCCCCCCCCCCCC(=O)NCCO,14455157
N-(2-hydroxyethyl)pentadecanamide,CCCCCCCCCCCCCCC(=O)NCCO,14455157
Pentadecanoyl Ethanolamide,CCCCCCCCCCCCCCC(=O)NCCO,14455157
Pentadecanoyl Ethanolamide,NA,14455157
Heptadecanoyl Ethanolamide,CCCCCCCCCCCCCCCCC(=O)NCCO,14455158
Heptadecanoyl ethanolamide,CCCCCCCCCCCCCCCCC(=O)NCCO,14455158
N-(2-Hydroxyethyl)heptadecanamide,CCCCCCCCCCCCCCCCC(=O)NCCO,14455158
Heptadecanoyl Ethanolamide,NA,14455158
N-(2-Hydroxyethyl)tricosanamide,CCCCCCCCCCCCCCCCCCCCCCC(=O)NCCO,14455160
Tricosanoyl Ethanolamide,CCCCCCCCCCCCCCCCCCCCCCC(=O)NCCO,14455160
N-(2-Hydroxyethyl)tetracosanamide,CCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCO,14455161
N-(2-hydroxyethyl)pentacosanamide,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCO,14455162
N-(2-hydroxyethyl)hexacosanamide,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NCCO,14455163
Fenpropimorph carboxylic acid,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C(=O)O,14461668
Fenpropimorph-carboxy,CC1CN(CC(O1)C)CC(C)CC2=CC=C(C=C2)C(C)(C)C(=O)O,14461668
"1,5-Dihydroxy-2,3-Dimethoxy-10-Methyl-9-Acridone",CN1C2=CC(=C(C(=C2C(=O)C3=C1C(=CC=C3)O)O)OC)OC,14463129
"1,5-dihydroxy-2,3-dimethoxy-10-methylacridin-9-one",CN1C2=CC(=C(C(=C2C(=O)C3=C1C(=CC=C3)O)O)OC)OC,14463129
CHEBI:69045,CN1C2=CC(=C(C(=C2C(=O)C3=C1C(=CC=C3)O)O)OC)OC,14463129
"1,5-dihydroxy-2,3-dimethoxy-10-methylacridin-9-one",NA,14463129
"5-{2-[2,6-dimethoxy-4-(prop-2-en-1-yl)phenoxy]propyl}-2H-1,3-benzodioxole",CC(CC1=CC2=C(C=C1)OCO2)OC3=C(C=C(C=C3OC)CC=C)OC,14464324
"6,10-Bis(Acetoxymethyl)-12-Hydroxy-2-Methyl-2,6,10-Dodecatrienal",C/C(=C\CC/C(=C/CC/C(=C/CO)/COC(=O)C)/COC(=O)C)/C=O,14466190
"5,7-Dihydroxy-3',4'-dimethoxyflavanone",COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)OC,14466294
Hesperetin 3'-methyl ether,COC1=C(C=C(C=C1)[C@@H]2CC(=O)C3=C(C=C(C=C3O2)O)O)OC,14466294
"2,8,12,16-tetrahydroxy-9-(hydroxymethyl)-5,5-dimethyl-14-methylidenetetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecan-15-one",CC1(CCC(C2(C1CC(C34C2CC(C(C3O)C(=C)C4=O)O)O)CO)O)C,14466843
5-(3-undecyloxiran-2-yl)pentanoic acid,CCCCCCCCCCCC1C(O1)CCCCC(=O)O,14475140
LID 180.1018 12.9,CC1=C(C(=CC=C1)C)NC(=O)CO,14480057
"N-(2,6-Dimethylphenyl)-2-hydroxyacetamide",CC1=C(C(=CC=C1)C)NC(=O)CO,14480057
LID 180.1018 12.9,NA,14480057
"5,6,2'-Trimethoxyflavone",COC1=C(C2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3OC)OC,14484690
"5,6-dimethoxy-2-(2-methoxyphenyl)chromen-4-one",COC1=C(C2=C(C=C1)OC(=CC2=O)C3=CC=CC=C3OC)OC,14484690
C3-Amide-C4-NH2,CCCC(=O)NCCCCN,14484861
putrescine-C4:0,CCCC(=O)NCCCCN,14484861
putrescine-C4:0,NA,14484861
"9,13-dihydroxy-3,9,13-trimethyl-6-(propan-2-yl)-15-oxatricyclo[6.6.1.0²,⁷]pentadecan-3-yl acetate",CC(C)C1CCC(C2C1C3C(CCCC(CC2O3)(C)O)(C)O)(C)OC(=O)C,14487910
1-Boc-pyrazole,CC(C)(C)OC(=O)N1C=CC=N1,14499414
Tau-C16:0,CCCCCCCCCCCCCCCC(=O)NCCS(=O)(=O)O,14504290
"methyl (4R)-4-((5R,9S,10S,12S,13R,17R)-12-hydroxy-10,13-dimethyl-2,5,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta(a)phenanthren-17-yl)pentanoate",C[C@H](CCC(=O)OC)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC=C4)C)O)C,14506724
Phe-C12:0,CCCCCCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O,14509918
N-Dodecanoyl-D-phenylalanine,NA,14509918
2-[[(2R)-2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxybutanoic acid,CC(C(C(=O)O)NC(=O)C(CC1=CC=C(C=C1)O)N)O,14522584
12-Hydroxy-4-Cadinen-15-Oic Acid,CC1CCC(C2C1CCC(=C2)C(=O)O)C(C)CO,14526678
"2-decanoyl-6-methoxy-3,5-dimethyl-4H-pyran-4-one",CCCCCCCCCC(=O)C1=C(C(=O)C(=C(O1)OC)C)C,14539932
"16-hydroxy-4,15-dimethoxy-2,14,17-trimethyl-10-oxatetracyclo[7.7.1.0²,⁷.0¹³,¹⁷]heptadec-4-ene-3,11-dione",CC1C2CC(=O)OC3C2(C(C(C1OC)O)C4(C(C3)CC=C(C4=O)OC)C)C,14542819
"4,5-dihydroxy-4a,8-dimethyl-3-methylidene-2-oxo-dodecahydroazuleno[6,5-b]furan-7-yl 2-methylpropanoate",CC1CC2C(C(C3(C1C(CC3O)OC(=O)C(C)C)C)O)C(=C)C(=O)O2,14543630
"methyl 1a-formyl-6-hydroxy-4,4,6a-trimethyl-1H,1aH,3H,4H,5H,5aH,6H,6aH-cyclopropa[f]indene-2-carboxylate",CC1(CC2C(C3(CC3(C(=C2C1)C(=O)OC)C=O)C)O)C,14544227
1-(2-Methoxypyrrolidin-1-yl)prop-2-en-1-one,COC1CCCN1C(=O)C=C,14549801
"7-(2,4-dihydroxyphenyl)-5-hydroxy-2,2-dimethylpyrano(3,2-g)chromen-6-one",CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C(=CO3)C4=C(C=C(C=C4)O)O)C,14550385
parvisoflavones-B,CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C(=CO3)C4=C(C=C(C=C4)O)O)C,14550385
"7-(2,4-dihydroxyphenyl)-5-hydroxy-2,2-dimethylpyrano(3,2-g)chromen-6-one",NA,14550385
"L,L-dityrosine",C1=CC(=C(C=C1C[C@@H](C(=O)O)N)C2=C(C=CC(=C2)C[C@@H](C(=O)O)N)O)O,14554235
LL-dityrosine,C1=CC(=C(C=C1C[C@@H](C(=O)O)N)C2=C(C=CC(=C2)C[C@@H](C(=O)O)N)O)O,14554235
Leucine conjugated chenodeoxycholic acid,CC(C)CC(C(=O)O)NC(=O)CCC(C)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,14559778
Leucine conjugated chenodeoxycholic acid putative,CC(C)CC(C(=O)O)NC(=O)CCC(C)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,14559778
Lysine conjugated deoxycholic acid putative,CC(CCC(=O)NC(CCCCN)C(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,14559780
"14,16-Dihydroxy-4-methyl-3-oxabicyclo[10.4.0]hexadeca-1(12),13,15-trien-2-one",CC1CCCCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1,14562693
Des-O-Methyllasiodiplodin,CC1CCCCCCCC2=C(C(=CC(=C2)O)O)C(=O)O1,14562693
Lasiodiplodin,NA,14562696
"2,11,12,16-tetrahydroxy-5-(hydroxymethyl)-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecan-15-one",CC1(CCCC2(C1CC(C34C2C(C(C(C3O)C(=C)C4=O)O)O)O)C)CO,14563775
"{1,4-dihydroxy-6,6,7b-trimethyl-1H,2H,4H,4aH,5H,6H,7H,7aH,7bH-cyclobuta[e]inden-3-yl}methyl acetate",CC(=O)OCC1=C2CC(C2(C3CC(CC3C1O)(C)C)C)O,14565868
tert-Butyl (2-methyl-1-oxopropan-2-yl)carbamate,CC(C)(C)OC(=O)NC(C)(C)C=O,14578674
methyl 9-methylidene-8-oxoheptadecanoate,CCCCCCCCC(=C)C(=O)CCCCCCC(=O)OC,14582212
methyl 8-methylidene-9-oxoheptadecanoate,CCCCCCCCC(=O)C(=C)CCCCCCC(=O)OC,14582214
Anhydroicaritin,CC1(CCC2=C(O1)C=C(C3=C2OC(=C(C3=O)O)C4=CC=C(C=C4)OC)O)C,14583584
"6-[4-(2H-1,3-benzodioxol-5-yl)-2,3-dimethylbutyl]-4-methoxy-2H-1,3-benzodioxole",CC(CC1=CC2=C(C=C1)OCO2)C(C)CC3=CC4=C(C(=C3)OC)OCO4,14583729
"1-(Boc-amino)-2,3-butadiene",CC(C)(C)OC(=O)NCC=C=C,14585915
Ethyl 5-oxopyrrolidine-2-acetate,CCOC(=O)CC1CCC(=O)N1,14587546
methyl 2-[(2R)-1-methyl-5-oxopyrrolidin-2-yl]acetate,CN1C(CCC1=O)CC(=O)OC,14587548
"16,18-Dihydroxy-2,6,10,14-Phytatetraen-1,20-Olide",C/C(=C\CCC1=CC(=O)OC1)/CC/C=C(/CC/C=C(\C)/CO)\CO,14588990
"[3As-(3Aalpha,5Abeta,7Alpha,9Balpha)]-7-(Acetyloxy)-3A,4,5,5A,6,7,8,9B-Octahydro-5A,9-Dimethyl-3-Methylenenaphtho[1,2-B]Furan-2(3H)-One",CC1=C2C3C(CCC2(CC(C1)OC(=O)C)C)C(=C)C(=O)O3,14589093
"methyl 5-[4-(acetyloxy)-3,5-dihydroxy-3-methylpentyl]-1,5,6-trimethyl-1,2,3,5,6,7,8,8a-octahydronaphthalene-1-carboxylate",CC1CCC2C(=CCCC2(C)C(=O)OC)C1(C)CCC(C)(C(CO)OC(=O)C)O,14605518
2-{[(tert-butoxy)carbonyl]amino}-3-[4-(prop-2-en-1-yloxy)phenyl]propanoic acid,CC(C)(C)OC(=O)NC(CC1=CC=C(C=C1)OCC=C)C(=O)O,14607574
N-(3-hydroxy-6-oxocyclohex-1-en-1-yl)acetamide,CC(=O)NC1=CC(CCC1=O)O,14609653
"11,15-dihydroxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",CC12CCCC(C1CCC34C2C(CC(C3)C(=C)C4O)O)(C)C(=O)O,14610549
"11,14-dihydroxy-14-(hydroxymethyl)-5,9-dimethyl-15-oxotetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",CC12CCCC(C1CCC34C2C(CC(C3)C(C4=O)(CO)O)O)(C)C(=O)O,14610573
Glutamic chenodeoxycholic acid putative,CC(CCC(=O)NC(CCC(=O)N)C(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C,14622737
N-Caprylyl-DL-phenylalanine,CCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O,14626366
Phe-C8:0,CCCCCCCC(=O)NC(CC1=CC=CC=C1)C(=O)O,14626366
Phe-C8:0,NA,14626366
2-(Hexanoylamino)butanedioic acid,CCCCCC(=O)NC(CC(=O)O)C(=O)O,14626378
Asp-C6:0,CCCCCC(=O)NC(CC(=O)O)C(=O)O,14626378
"methyl 2-ethyl-4-((3R,4R,5S)-5-hydroxy-4,5-dimethyl-2-oxooxolan-3-yl)-2-methyl-3-oxobutanoate",CCC(C)(C(=O)C[C@@H]1[C@H]([C@@](OC1=O)(C)O)C)C(=O)OC,14630539
"5-(2,8-dihydroxytridecyl)benzene-1,3-diol",CCCCCC(CCCCCC(CC1=CC(=CC(=C1)O)O)O)O,14632941
"4b-hydroxy-1,4a-dimethyl-9-oxo-7-(prop-1-en-2-yl)-tetradecahydrophenanthrene-1-carboxylic acid",CC(=C)C1CCC2(C(C1)C(=O)CC3C2(CCCC3(C)C(=O)O)C)O,14633214
"2,3-Dihydroxy-12,20(30)-Ursadien-28-Oic Acid; (2&#945;,3&#946;)-Form",NA,14633359
"2,3-dihydroxy-5,9-dimethyl-14-methylidenetetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",CC12CCCC(C1C(C(C34C2CCC(C3)C(=C)C4)O)O)(C)C(=O)O,14635434
CHEBI:182585,NA,14635441
(2R)-1-((2R)-2-amino-3-hydroxypropanoyl)pyrrolidine-2-carboxylic acid,C1CC(N(C1)C(=O)C(CO)N)C(=O)O,14647613
Aspartylproline,C1CC(N(C1)C(=O)C(CC(=O)O)N)C(=O)O,14647618
Boc-alpha-ME-DL-val-OH,CC(C)C(C)(C(=O)O)NC(=O)OC(C)(C)C,14649362
"5,9,14-trimethyltetracyclo[11.2.1.0¹,¹⁰.0⁴,⁹]hexadec-14-ene-5-carboxylic acid",CC1=CC23CCC4C(C2CCC1C3)(CCCC4(C)C(=O)O)C,14649398
"7-hydroxy-9a,11a-dimethyl-1H,2H,3H,3aH,3bH,4H,6H,7H,8H,9H,9aH,9bH,10H,11H,11aH-cyclopenta[a]phenanthren-1-yl acetate",CC(=O)OC1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C,14656073
"((1S,3aR,5R,5aR,8aR,9S,9aR)-1,5,8a-trimethyl-2,8-dioxo-3a,4,5,5a,9,9a-hexahydro-1H-azuleno(6,5-b)furan-9-yl) 2-methylpropanoate",C[C@@H]1C[C@@H]2[C@@H]([C@@H](C(=O)O2)C)[C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)C(C)C,14656910
Arnicolide C,C[C@@H]1C[C@@H]2[C@@H]([C@@H](C(=O)O2)C)[C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)C(C)C,14656910
"2-hydroxy-5,9-dimethyl-13-methylidenetetracyclo[10.2.2.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",CC12CCCC(C1CC(C34C2CC(CC3)C(=C)C4)O)(C)C(=O)O,14658161
"methyl 6,9a-dimethyl-1-oxo-1H,3H,4H,5H,5aH,6H,7H,8H,9H,9aH-naphtho[1,2-c]furan-6-carboxylate",CC12CCCC(C1CCC3=C2C(=O)OC3)(C)C(=O)OC,14658287
"3,4a,7,7,10a-pentamethyl-dodecahydro-1H-naphtho[2,1-b]pyran-3-carboxylic acid",CC1(CCCC2(C1CCC3(C2CCC(O3)(C)C(=O)O)C)C)C,14658795
Dioxindolyl-l-alanine,C1=CC=C2C(=C1)C(C(=O)N2)(C[C@@H](C(=O)O)N)O,14680134
"4-Hydroxy-2,3-dimethylbenzaldehyde",CC1=C(C=CC(=C1C)O)C=O,14694998
"9-(3-hydroxyprop-1-en-2-yl)-2,6-dimethylidenecyclodecane-1,5-diol",C=C1CCC(CC(C(=C)CCC1O)O)C(=C)CO,14705670
"4-[3,3-dimethyl-2-(3-oxobutyl)cyclobutyl]pent-4-enoic acid",CC(=O)CCC1C(CC1(C)C)C(=C)CCC(=O)O,14707065
"5,9-dimethyl-13-methylidenetetracyclo[10.2.2.0¹,¹⁰.0⁴,⁹]hexadecane-5-carboxylic acid",CC12CCCC(C1CCC34C2CC(CC3)C(=C)C4)(C)C(=O)O,14707085
(e)-14-Hexdecenoic acid,C/C=C/CCCCCCCCCCCCC(=O)O,14718043
3-Methyl-2-(3-methylbutanamido)butanoic acid,CC(C)CC(=O)NC(C(C)C)C(=O)O,14719967
3-methyl-2-(3-methylbutanamido)butanoic acid,CC(C)CC(=O)NC(C(C)C)C(=O)O,14719967
